Resort ID,Resort Name,Continent,Country,State/Province
2247,langewiese-hoehenhang,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge)
2248,langmattlift-aftersteg-todtnau,Europe,Germany,Baden-Wurttemberg
2249,laubendorf,Europe,Germany,Bavaria (Bayern)
2250,laubenthal,Europe,Germany,Bavaria (Bayern)
2251,lauenhain-ludwigsstadt,Europe,Germany,Bavaria (Bayern)
2252,lausche-waltersdorf,Europe,Germany,Saxony (Sachsen)
2253,lautlingen-albstadt,Europe,Germany,Baden-Wurttemberg
2254,lechbruck-am-see,Europe,Germany,Bavaria (Bayern)
2255,leinzell,Europe,Germany,Baden-Wurttemberg
2256,lettenberg-neuffen,Europe,Germany,Baden-Wurttemberg
2257,lichtenfels-lahm,Europe,Germany,Bavaria (Bayern)
2258,lindauer-hang-schoensee,Europe,Germany,Bavaria (Bayern)
2259,lochwiesen-tiefenbach,Europe,Germany,Bavaria (Bayern)
2260,loeffelberg-herold-thum,Europe,Germany,Saxony (Sachsen)
2261,loeffingen-dittishausen,Europe,Germany,Baden-Wurttemberg
2262,loessnitz,Europe,Germany,Saxony (Sachsen)
2263,lohwaldhaeng-lindberg,Europe,Germany,Bavaria (Bayern)
2264,ludwigsstadt,Europe,Germany,Bavaria (Bayern)
2265,luggi-leitner-lifts-scheidegg,Europe,Germany,Bavaria (Bayern)
2266,maelzerberg-schirgiswalde,Europe,Germany,Saxony (Sachsen)
2267,maeuseberg-daun,Europe,Germany,Rhineland-Palatinate (Rheinland-Pfalz)
2268,maiergschwendt-ruhpolding,Europe,Germany,Bavaria (Bayern)
2269,markersbach,Europe,Germany,Saxony (Sachsen)
2270,marmecke,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge)
2271,matthias-schmidt-berg-st-andreasberg,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge)
2272,mauersberg-grossrueckerswalde,Europe,Germany,Saxony (Sachsen)
2273,mauertal-soehnstetten,Europe,Germany,Baden-Wurttemberg
2274,mautgrube-oberau-berchtesgaden,Europe,Germany,Bavaria (Bayern)
2275,mauth,Europe,Germany,Bavaria (Bayern)
2276,menzenschwand-st-blasien-spiesshorn,Europe,Germany,Baden-Wurttemberg
2277,mertenberg-schnaittenbach,Europe,Germany,Bavaria (Bayern)
2278,mittagbahn-immenstadt,Europe,Germany,Bavaria (Bayern)
2279,moenchswald-mitteleschenbach,Europe,Germany,Bavaria (Bayern)
2280,monte-kienader-bergkirchen,Europe,Germany,Bavaria (Bayern)
2281,monte-sperlasso-velburg,Europe,Germany,Bavaria (Bayern)
2282,monte-voggo-voggenthal-neumarkt-idopf,Europe,Germany,Bavaria (Bayern)
2283,moosbach,Europe,Germany,Bavaria (Bayern)
2284,morsbach-springe,Europe,Germany,North Rhine-Westphalia (Nordrhein-Westfalen)
2285,muehlleiten-klingenthal,Europe,Germany,Saxony (Sachsen)
2286,muehlwiese-lerbach-osterode,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge)
2287,muenstertal-wieden,Europe,Germany,Baden-Wurttemberg
2288,muggenbrunn,Europe,Germany,Baden-Wurttemberg
2289,muggendorf,Europe,Germany,Bavaria (Bayern)
2290,neue-aecker-dobel,Europe,Germany,Baden-Wurttemberg
2291,neuhaus-am-rennweg,Europe,Germany,Thuringia (Thuringen)
2292,neuhausen-ob-eck,Europe,Germany,Baden-Wurttemberg
2293,neukirchen-am-teisenberg-teisendorf,Europe,Germany,Bavaria (Bayern)
2294,neukirchen-lautertal,Europe,Germany,Bavaria (Bayern)
2295,neusatz-bad-herrenalb,Europe,Germany,Baden-Wurttemberg
2296,nordenau-schmallenberg,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge)
2297,nordhellenlift-silbach,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge)
2298,notschrei,Europe,Germany,Baden-Wurttemberg
2299,nuestenbach-mosbach,Europe,Germany,Baden-Wurttemberg
2300,oberau-berchtesgaden,Europe,Germany,Bavaria (Bayern)
2301,oberbaerenburg,Europe,Germany,Saxony (Sachsen)
2302,oberberg-weiler-simmerberg,Europe,Germany,Bavaria (Bayern)
2303,oberbeuren-kaufbeuren,Europe,Germany,Bavaria (Bayern)
2304,oberer-schlossberg-oberkirnach-st-georgen,Europe,Germany,Baden-Wurttemberg
2305,oberfrauenwald-waldkirchen,Europe,Germany,Bavaria (Bayern)
2306,oberhoell-theisseil,Europe,Germany,Bavaria (Bayern)
2307,oberhundem-kirchhundem,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge)
2308,oberliezheim-bissingen,Europe,Germany,Bavaria (Bayern)
2309,oberndorf-jossgrund,Europe,Germany,Hesse (Hessen)
2310,obersalzberg,Europe,Germany,Bavaria (Bayern)
2311,oberstocken-tieringen,Europe,Germany,Baden-Wurttemberg
2312,oberweissbach,Europe,Germany,Thuringia (Thuringen)
2313,oberwilhams-missen-wilhams,Europe,Germany,Bavaria (Bayern)
2314,ochsenkamp-bad-fredeburg-schmallenberg,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge)
2315,ochsenstall,Europe,Germany,Baden-Wurttemberg
2316,ochsenwang,Europe,Germany,Baden-Wurttemberg
2317,oedengrub-kemnath-bei-fuhrnschwarzenfeld,Europe,Germany,Bavaria (Bayern)
2318,oetzlifte-rabenkopf-kochel-am-see,Europe,Germany,Bavaria (Bayern)
2319,ostenberg-grevenstein,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge)
2320,panoramalifte-hopfen,Europe,Germany,Bavaria (Bayern)
2321,pappenheimer-berg-ernstthal-lauscha,Europe,Germany,Thuringia (Thuringen)
2322,partenstein,Europe,Germany,Bavaria (Bayern)
2323,paulusberg-sehmatal-neudorf,Europe,Germany,Saxony (Sachsen)
2324,pechberg-oberreifenberg-schmitten,Europe,Germany,Hesse (Hessen)
2325,perlesreut,Europe,Germany,Bavaria (Bayern)
2326,petersthal-oy-mittelberg,Europe,Germany,Bavaria (Bayern)
2327,pfannilift-neuhaus-schliersee,Europe,Germany,Bavaria (Bayern)
2328,pfeffingen-albstadt,Europe,Germany,Baden-Wurttemberg
2329,pfronten-steinach,Europe,Germany,Bavaria (Bayern)
2330,philippsreut,Europe,Germany,Bavaria (Bayern)
2331,plauberg-falkenau,Europe,Germany,Saxony (Sachsen)
2332,pobershau-marienberg,Europe,Germany,Saxony (Sachsen)
2333,poehla-schwarzenberg,Europe,Germany,Saxony (Sachsen)
2334,poehlberg-annaberg-buchholz,Europe,Germany,Saxony (Sachsen)
2335,poehlberg-geyersdorf,Europe,Germany,Saxony (Sachsen)
2336,pommernlift-inzell,Europe,Germany,Bavaria (Bayern)
2337,pressath-wollau,Europe,Germany,Bavaria (Bayern)
2338,rabenberg-breitenbrunn,Europe,Germany,Saxony (Sachsen)
2339,rabenstein-zwiesel,Europe,Germany,Bavaria (Bayern)
2340,raffelmoos-elbach-fischbachau,Europe,Germany,Bavaria (Bayern)
2341,ramensteinhang-nattheim,Europe,Germany,Baden-Wurttemberg
2342,rankenlift,Europe,Germany,Bavaria (Bayern)
2343,rathauslifte-braunlage,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge)
2344,raupennesthang-altenberg,Europe,Germany,Saxony (Sachsen)
2345,rauschenbachmuehle-arnsfeld,Europe,Germany,Saxony (Sachsen)
2346,ravensberg-bad-sachsa,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge)
2347,rehefeld-zaunhaus,Europe,Germany,Saxony (Sachsen)
2348,reicheltberg-kurort-seiffen,Europe,Germany,Saxony (Sachsen)
2349,reichenberg-sankt-oswald-riedlhuette,Europe,Germany,Bavaria (Bayern)
2350,reichshof-schemmerhausen,Europe,Germany,North Rhine-Westphalia (Nordrhein-Westfalen)
2351,reinerzau,Europe,Germany,Baden-Wurttemberg
2352,reinwarzhofen-thalmaessing,Europe,Germany,Bavaria (Bayern)
2353,renninger-hang-rudolfsberg,Europe,Germany,Baden-Wurttemberg
2354,richterbichl-rottenbuch,Europe,Germany,Bavaria (Bayern)
2355,rieder-weiher-dollnstein,Europe,Germany,Bavaria (Bayern)
2356,riedlberg-drachselsried,Europe,Germany,Bavaria (Bayern)
2357,rimberg-schmallenberg,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge)
2358,rindersteige-donzdorf,Europe,Germany,Baden-Wurttemberg
2359,roemerlift-buchenberg,Europe,Germany,Bavaria (Bayern)
2360,roessle-lift-schoenwald-im-schwarzwald,Europe,Germany,Baden-Wurttemberg
2361,roethenhang-neuschleichach-oberaurach,Europe,Germany,Bavaria (Bayern)
2362,rohrhardsberg-schonach,Europe,Germany,Baden-Wurttemberg
2363,ronsberg,Europe,Germany,Bavaria (Bayern)
2364,rosenberg-klosterreichenbach-baiersbronn,Europe,Germany,Baden-Wurttemberg
2365,rossfeld-berchtesgaden-oberau,Europe,Germany,Bavaria (Bayern)
2366,rosts-wiesen-augustusburg,Europe,Germany,Saxony (Sachsen)
2367,roter-buehl-neufra,Europe,Germany,Baden-Wurttemberg
2368,rothaus-grafenhausen,Europe,Germany,Baden-Wurttemberg
2369,rothenberg-schnaittach,Europe,Germany,Bavaria (Bayern)
2370,rother-bergski-ranch-driedorf,Europe,Germany,Hesse (Hessen)
2371,rotterhang-schellerhau,Europe,Germany,Saxony (Sachsen)
2372,ruchtal-onstmettingen-albstadt,Europe,Germany,Baden-Wurttemberg
2373,rudletzholzer-hang-heideck,Europe,Germany,Bavaria (Bayern)
2374,rueckershausen,Europe,Germany,North Rhine-Westphalia (Nordrhein-Westfalen)
2375,rugiswalde,Europe,Germany,Saxony (Sachsen)
2376,ruhestein-baiersbronn,Europe,Germany,Baden-Wurttemberg
2377,ruhrquelle,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge)
2378,rusel,Europe,Germany,Bavaria (Bayern)
2379,sachrang,Europe,Germany,Bavaria (Bayern)
2380,sackpfeife-biedenkopf,Europe,Germany,Hesse (Hessen)
2381,saegenhof-urach,Europe,Germany,Baden-Wurttemberg
2382,salmendingen-burladingen,Europe,Germany,Baden-Wurttemberg
2383,salzburger-kopf-stein-neukirchrennerod,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge)
2384,sandberg-bopfingen,Europe,Germany,Baden-Wurttemberg
2385,sandern-ewattingen-wutach,Europe,Germany,Baden-Wurttemberg
2386,sankt-oswald-sankt-oswald-riedlhuette,Europe,Germany,Bavaria (Bayern)
2387,sauerberg-frammersbach,Europe,Germany,Bavaria (Bayern)
2388,sayda-mortelgrund,Europe,Germany,Saxony (Sachsen)
2389,schaeferkarren-moehringen-tuttlingen,Europe,Germany,Baden-Wurttemberg
2390,schamhaupten-altmannstein,Europe,Germany,Bavaria (Bayern)
2391,schanze-schmallenberg,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge)
2392,schauinsland-hofsgrund,Europe,Germany,Baden-Wurttemberg
2393,schebdach-jungingen,Europe,Germany,Baden-Wurttemberg
2394,scheuerfeld,Europe,Germany,Rhineland-Palatinate (Rheinland-Pfalz)
2395,schierling,Europe,Germany,Bavaria (Bayern)
2396,schillingstadt,Europe,Germany,Baden-Wurttemberg
2397,schlechteberg-ebersbachsachsen,Europe,Germany,Saxony (Sachsen)
2398,schleissberg-gickelsberg-ohorn,Europe,Germany,Saxony (Sachsen)
2399,schlipruethen,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge)
2400,schloppach-bei-waldsassen,Europe,Germany,Bavaria (Bayern)
2401,schlossberg-haderlsdorf-beratzhausen,Europe,Germany,Bavaria (Bayern)
2402,schlossberg-kuestelberg-medebach,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge)
2403,schlossberg-oberkirnach-st-georgen,Europe,Germany,Baden-Wurttemberg
2404,schlossberg-osternohe,Europe,Germany,Bavaria (Bayern)
2405,schlossberg-tailfingen-albstadt,Europe,Germany,Baden-Wurttemberg
2406,schlossberglift-wurmannsquick,Europe,Germany,Bavaria (Bayern)
2407,schmallenberger-hoehe-schmallenberg,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge)
2408,schmalzlalm-rettenbach,Europe,Germany,Bavaria (Bayern)
2409,schmiedefeld-am-rennsteig,Europe,Germany,Thuringia (Thuringen)
2410,schneckenstein-tannenbergsthal,Europe,Germany,Saxony (Sachsen)
2411,schneeberglifte-waldau-titisee-neustadt,Europe,Germany,Baden-Wurttemberg
2412,schneitweg,Europe,Germany,Bavaria (Bayern)
2413,schnorrenbach-loehrbach-birkenau,Europe,Germany,Hesse (Hessen)
2414,schoenanger-rinchnach,Europe,Germany,Bavaria (Bayern)
2415,schoenberg-niederurmelsdorf-siegenburg,Europe,Germany,Bavaria (Bayern)
2416,schoene-aussicht-bad-steben,Europe,Germany,Bavaria (Bayern)
2417,schoenheide-stuetzengruen,Europe,Germany,Saxony (Sachsen)
2418,schorrberg-bad-marienberg,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge)
2419,schulenberg-skialpinum,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge)
2420,schwabenwiese-mindelheim,Europe,Germany,Bavaria (Bayern)
2421,schwaebeleholzlift-sonthofen,Europe,Germany,Bavaria (Bayern)
2422,schwaerzenbach-titisee-neustadt,Europe,Germany,Baden-Wurttemberg
2423,schwaerzenlifts-eschach,Europe,Germany,Bavaria (Bayern)
2424,schwalefeld,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge)
2425,schwarzenbachlift-altglashuetten,Europe,Germany,Baden-Wurttemberg
2426,schwarzenberg-elstra,Europe,Germany,Saxony (Sachsen)
2427,schwarzer-mann-pruem,Europe,Germany,Rhineland-Palatinate (Rheinland-Pfalz)
2428,schwarzhorn-waldstetten,Europe,Germany,Baden-Wurttemberg
2429,schwedenwall-hohe-hoelle,Europe,Germany,Bavaria (Bayern)
2430,seeg,Europe,Germany,Bavaria (Bayern)
2431,seibelseckle-seebach,Europe,Germany,Baden-Wurttemberg
2432,seimberg-brotterode,Europe,Germany,Thuringia (Thuringen)
2433,sellinghausen-schmallenberg,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge)
2434,sieben-linden-berg-arzberg,Europe,Germany,Bavaria (Bayern)
2435,silbersattel-steinach,Europe,Germany,Thuringia (Thuringen)
2436,simmelsberg,Europe,Germany,Hesse (Hessen)
2437,simmersfeld,Europe,Germany,Baden-Wurttemberg
2438,sinswang-oberstaufen,Europe,Germany,Bavaria (Bayern)
2439,sitzambuch-schnaittenbach,Europe,Germany,Bavaria (Bayern)
2440,ski-club-moerlenbach-mount-mackenheim,Europe,Germany,Hesse (Hessen)
2441,ski-club-rhoen-fulda-schwedenschanze-simmelsberg,Europe,Germany,Hesse (Hessen)
2442,ski-sport-alm-burladingen,Europe,Germany,Baden-Wurttemberg
2443,snow-city-riyadh,Europe,Germany,Germany
2444,snow-town-saigon,Europe,Germany,Germany
2445,snowtropolis-senftenberg,Europe,Germany,Brandenburg
2446,solla-thurmansbang,Europe,Germany,Bavaria (Bayern)
2447,sonnenberg-st-andreasberg,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge)
2448,sonnenbichl-bad-wiessee,Europe,Germany,Bavaria (Bayern)
2449,sonnenhanglifte-unterjoch,Europe,Germany,Bavaria (Bayern)
2450,sonnenlift-aigis-missen-wilhams,Europe,Germany,Bavaria (Bayern)
2451,sonnenlifts-roefleuten-pfronten,Europe,Germany,Bavaria (Bayern)
2452,spiegelthalerstrasse-clausthal-zellerfeld,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge)
2453,spielberg-obernhausen,Europe,Germany,Hesse (Hessen)
2454,spies-betzenstein,Europe,Germany,Bavaria (Bayern)
2455,spieserlifte-unterjoch,Europe,Germany,Bavaria (Bayern)
2456,spitzenbergkoepfle-innerlehen-bernau-im-schwarzwald,Europe,Germany,Baden-Wurttemberg
2457,springe,Europe,Germany,Lower Saxony (Niedersachsen)
2458,stadtpark-thum,Europe,Germany,Saxony (Sachsen)
2459,staffelberg-bad-staffelstein,Europe,Germany,Bavaria (Bayern)
2460,steinberglift-langfurth-schoefweg,Europe,Germany,Bavaria (Bayern)
2461,steinbrunnenlift-hintersteinbach,Europe,Germany,Baden-Wurttemberg
2462,steinrueckenlift-ettenhausen-schleching,Europe,Germany,Bavaria (Bayern)
2463,sternberg-linderhofe-extertal,Europe,Germany,North Rhine-Westphalia (Nordrhein-Westfalen)
2464,sternrodt-bruchhausen,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge)
2465,stetten-am-kalten-markt,Europe,Germany,Baden-Wurttemberg
2466,stierhuette-falkau,Europe,Germany,Baden-Wurttemberg
2467,stixner-lift-missen-wilhams,Europe,Germany,Bavaria (Bayern)
2468,stocksberg-beilstein,Europe,Germany,Baden-Wurttemberg
2469,stoeckerkopf-baiersbronn,Europe,Germany,Baden-Wurttemberg
2470,stokinger-freudenstadt-lauterbad,Europe,Germany,Baden-Wurttemberg
2471,stollenbach-bei-oberried,Europe,Germany,Baden-Wurttemberg
2472,streckewalde-grossrueckerswalde,Europe,Germany,Saxony (Sachsen)
2473,sulzberg-oberthannen,Europe,Germany,Bavaria (Bayern)
2474,sulzberglift-hammer-siegsdorf,Europe,Germany,Bavaria (Bayern)
2475,taele-messstetten,Europe,Germany,Baden-Wurttemberg
2476,taennicht-sohland-an-der-spree,Europe,Germany,Saxony (Sachsen)
2477,talblick-mitteltal-baiersbronn,Europe,Germany,Baden-Wurttemberg
2478,tannenberglift-immenreuth,Europe,Germany,Bavaria (Bayern)
2479,tannerfeld-bayrischzell,Europe,Germany,Bavaria (Bayern)
2480,tegelberg-schwangau,Europe,Germany,Bavaria (Bayern)
2481,tennenbronn-schramberg,Europe,Germany,Baden-Wurttemberg
2482,tettau-wildberg,Europe,Germany,Bavaria (Bayern)
2483,thaemers-floss-neukirchen-knuell,Europe,Germany,Hesse (Hessen)
2484,thalerhoehe-wiederhofen-missen-wilhams,Europe,Germany,Bavaria (Bayern)
2485,thoma-hinterzarten,Europe,Germany,Baden-Wurttemberg
2486,thurner,Europe,Germany,Baden-Wurttemberg
2487,torfhauslifte-altenau,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge)
2488,traifelberg-honau-lichtenstein,Europe,Germany,Baden-Wurttemberg
2489,tranzlberg-moosach-falkenberg,Europe,Germany,Bavaria (Bayern)
2490,treffelhausen-boehmenkirch,Europe,Germany,Baden-Wurttemberg
2491,treisberg-schmitten,Europe,Germany,Hesse (Hessen)
2492,truchtelfingen-albstadt,Europe,Germany,Baden-Wurttemberg
2493,truebenreute-dewangen-aalen,Europe,Germany,Baden-Wurttemberg
2494,trusetal,Europe,Germany,Thuringia (Thuringen)
2495,tuernental-fuernsal-dornhan,Europe,Germany,Baden-Wurttemberg
2496,uebersfeld-marxheim,Europe,Germany,Bavaria (Bayern)
2497,unter-tann-gosheim,Europe,Germany,Baden-Wurttemberg
2498,unterhuette-waldmuenchen,Europe,Germany,Bavaria (Bayern)
2499,unterstmatt,Europe,Germany,Baden-Wurttemberg
2500,unterweissenbach,Europe,Germany,Bavaria (Bayern)
2501,urspring-lonsee,Europe,Germany,Baden-Wurttemberg
2502,usseln,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge)
2503,valtenberg-valtenhaeuser-neukirchlausitz,Europe,Germany,Saxony (Sachsen)
2504,vilsingen,Europe,Germany,Southern Germany
2505,vogelskopf-baiersbronn,Europe,Germany,Baden-Wurttemberg
2506,voithenberg-furth-im-wald,Europe,Germany,Bavaria (Bayern)
2507,voraufvogling-siegsdorf,Europe,Germany,Bavaria (Bayern)
2508,wagnershalde-messstetten,Europe,Germany,Baden-Wurttemberg
2509,waldhaeuser-neuschoenau,Europe,Germany,Bavaria (Bayern)
2510,waldskilift-schnittlingen-boehmenkirch,Europe,Germany,Baden-Wurttemberg
2511,waldsportpark-ebersberg,Europe,Germany,Bavaria (Bayern)
2512,wallberg-rottach-egern,Europe,Germany,Bavaria (Bayern)
2513,walpersdorf,Europe,Germany,North Rhine-Westphalia (Nordrhein-Westfalen)
2514,wartberg-laengenau-selb,Europe,Germany,Bavaria (Bayern)
2515,wartenberg,Europe,Germany,Bavaria (Bayern)
2516,wasentegernbach-loh-dorfen,Europe,Germany,Bavaria (Bayern)
2517,wasserkuppe,Europe,Germany,Hesse (Hessen)
2518,wehingen,Europe,Germany,Baden-Wurttemberg
2519,wehrhalden,Europe,Germany,Baden-Wurttemberg
2520,wehrsdorf-sohland-an-der-spree,Europe,Germany,Saxony (Sachsen)
2521,weikersberg-koenigsbronn,Europe,Germany,Baden-Wurttemberg
2522,weissbach-an-der-alpenstrasse-schneizlreuth,Europe,Germany,Bavaria (Bayern)
2523,weisser-stein-hellenthal,Europe,Germany,North Rhine-Westphalia (Nordrhein-Westfalen)
2524,wendelstein-brannenburgosterhofen,Europe,Germany,Bavaria (Bayern)
2525,wengen-weitnau,Europe,Germany,Bavaria (Bayern)
2526,werda,Europe,Germany,Saxony (Sachsen)
2527,wermelskirchen-toeckelhausen,Europe,Germany,North Rhine-Westphalia (Nordrhein-Westfalen)
2528,westerburg,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge)
2529,westernberg-ruhpolding,Europe,Germany,Bavaria (Bayern)
2530,wildenthal,Europe,Germany,Saxony (Sachsen)
2531,wildewiese-sundern,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge)
2532,wildmooslift-oberau-berchtesgaden,Europe,Germany,Bavaria (Bayern)
2533,willmandingen-skilift-laengloch,Europe,Germany,Baden-Wurttemberg
2534,windheim-steinbach-am-wald,Europe,Germany,Bavaria (Bayern)
2535,winterberger-nordhang,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge)
2536,winterberglift-oberkirnach-st-georgen,Europe,Germany,Baden-Wurttemberg
2537,winterberglifte-schonach-im-schwarzwald,Europe,Germany,Baden-Wurttemberg
2538,winterhalde-degenfeld-schwaebisch-gmuend,Europe,Germany,Baden-Wurttemberg
2539,wirtsberg-bartholomaeheubach,Europe,Germany,Baden-Wurttemberg
2540,wittenburg-alpincenter-hamburg-wittenburg,Europe,Germany,Mecklenburg-Western Pomerania (Mecklenburg-Vorpommern)
2541,witthoh-emmingen-liptingen,Europe,Germany,Baden-Wurttemberg
2542,witzberg-pockau,Europe,Germany,Saxony (Sachsen)
2543,wolfsberglift-siegsdorf,Europe,Germany,Bavaria (Bayern)
2544,wolfsschlucht-pruem,Europe,Germany,Rhineland-Palatinate (Rheinland-Pfalz)
2545,wurgwitz,Europe,Germany,Saxony (Sachsen)
2546,wurmsteinlift-flossenbuerg,Europe,Germany,Bavaria (Bayern)
2547,zeyers-wies-bolheim-herbrechtingen,Europe,Germany,Baden-Wurttemberg
2548,ziegelhaeuser-muensingen,Europe,Germany,Baden-Wurttemberg
2549,ziegenberg-zwoenitz,Europe,Germany,Saxony (Sachsen)
2550,zschorlau,Europe,Germany,Saxony (Sachsen)
2551,zuckerfeld,Europe,Germany,Hesse (Hessen)
2552,zuflucht-baiersbronn,Europe,Germany,Baden-Wurttemberg
2553,zweibruecken,Europe,Germany,Rhineland-Palatinate (Rheinland-Pfalz)
2554,zwoelfmorgental-wernigerode,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge)
2555,. Jahorina,Europe,Bosnia and Herzegovina,Republika Srpska
2556,. Babin Do – Bjelašnica,Europe,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina
2557,balkana,Europe,Bosnia and Herzegovina,Republika Srpska
2558,blidinje-risovac,Europe,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina
2559,brusnica-fojnica,Europe,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina
2560,busovaca,Europe,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina
2561,igrista-vlasenica,Europe,Bosnia and Herzegovina,Republika Srpska
2562,kozara,Europe,Bosnia and Herzegovina,Republika Srpska
2563,malo-polje-igman,Europe,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina
2564,ostrelj-bosanski-petrovac,Europe,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina
2565,pridolci,Europe,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina
2566,radusa,Europe,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina
2567,rogatica,Europe,Bosnia and Herzegovina,Bosnia and Herzegovina
