Resort ID,Resort Name,Continent,Country,State/Province,Country Code,Adult Price(£)
1918,. Kirchberglifte – Kreuth,Europe,Germany,Bavaria (Bayern),DE,12.0
1919,. Oedberg – Gmund-Ostin,Europe,Germany,Bavaria (Bayern),DE,20.0
1921,. Hörnle – Bad Kohlgrub,Europe,Germany,Bavaria (Bayern),DE,20.0
1922,. Rabenkopf – Oberau,Europe,Germany,Bavaria (Bayern),DE,12.0
1923,adelharz-and-breitensteinlifts-kranzegg-rettenberg,Europe,Germany,Bavaria (Bayern),DE,19.0
1924,aggenhausen-mahlstetten,Europe,Germany,Baden-Wurttemberg,DE,13.0
1925,albuch-heidenheim-schnaitheim,Europe,Germany,Baden-Wurttemberg,DE,12.0
1929,alte-reite-rosshaupten,Europe,Germany,Bavaria (Bayern),DE,9.0
1935,am-brande-hohegeiss-braunlage,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),DE,22.0
1937,am-grenzhang-tellerhaeuser-breitenbrunn,Europe,Germany,Saxony (Sachsen),DE,7.0
1938,am-gruendelwald-joehstadt,Europe,Germany,Saxony (Sachsen),DE,12.0
1941,am-muehlberg-einsiedel-chemnitz,Europe,Germany,Saxony (Sachsen),DE,8.0
1942,am-poppenberg-brilon,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),DE,13.0
1944,am-ritter-gehlberg,Europe,Germany,Thuringia (Thuringen),DE,18.0
1945,am-schiessberg-crottendorf,Europe,Germany,Saxony (Sachsen),DE,10.0
1954,antoni-fridingen-an-der-donau,Europe,Germany,Baden-Wurttemberg,DE,9.0
1955,arft,Europe,Germany,Rhineland-Palatinate (Rheinland-Pfalz),DE,9.0
1956,argental-weitnau,Europe,Germany,Bavaria (Bayern),DE,14.0
1957,arnsberg,Europe,Germany,Bavaria (Bayern),DE,17.0
1961,auf-der-rose-altenau,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),DE,15.0
1967,battenhausen-am-hohen-lohr,Europe,Germany,Hesse (Hessen),DE,19.0
1968,beerfelden,Europe,Germany,Hesse (Hessen),DE,16.0
1969,beiningen-blaubeuren,Europe,Germany,Baden-Wurttemberg,DE,16.0
1970,beiwald-upfingen-st-johann,Europe,Germany,Baden-Wurttemberg,DE,16.0
1973,benzeck-blindau-reit-im-winkl,Europe,Germany,Bavaria (Bayern),DE,17.0
1975,berger-hoehe-wangen-im-allgaeu,Europe,Germany,Southern Germany,DE,10.0
1976,berghalde-penzberg,Europe,Germany,Bavaria (Bayern),DE,3.0
1982,birkholzlift-heinersreuth-presseck,Europe,Germany,Bavaria (Bayern),DE,17.0
1987,blomberg-bad-toelzwackersberg,Europe,Germany,Bavaria (Bayern),DE,22.0
1991,boettingen,Europe,Germany,Baden-Wurttemberg,DE,13.0
1994,breckerfeld-epscheid,Europe,Germany,North Rhine-Westphalia (Nordrhein-Westfalen),DE,7.0
1995,bregtalliftstaatsberg-furtwangen,Europe,Germany,Baden-Wurttemberg,DE,14.0
1996,breitenberghochalpe-pfronten,Europe,Germany,Bavaria (Bayern),DE,29.0
1997,breitnau,Europe,Germany,Baden-Wurttemberg,DE,19.0
2000,brigachlift-oberkirnach-st-georgen,Europe,Germany,Baden-Wurttemberg,DE,13.0
2001,bromberg-alm-boebing,Europe,Germany,Bavaria (Bayern),DE,13.0
2002,bromskirchen-am-hohen-stein,Europe,Germany,Hesse (Hessen),DE,9.0
2003,brotjacklriegel,Europe,Germany,Bavaria (Bayern),DE,16.0
2007,buchschirmhang-hilders,Europe,Germany,Hesse (Hessen),DE,10.0
2011,burgbernheim,Europe,Germany,Bavaria (Bayern),DE,17.0
2013,buron-wertach,Europe,Germany,Bavaria (Bayern),DE,20.0
2026,dobellifts-schoenwald-im-schwarzwald,Europe,Germany,Baden-Wurttemberg,DE,18.0
2033,dottingen-muensingen,Europe,Germany,Baden-Wurttemberg,DE,19.0
2034,draisendorf,Europe,Germany,Bavaria (Bayern),DE,6.0
2038,ebersdorf-saldenburg,Europe,Germany,Bavaria (Bayern),DE,5.0
2039,ebingen-albstadt,Europe,Germany,Baden-Wurttemberg,DE,16.0
2044,eisenbach,Europe,Germany,Baden-Wurttemberg,DE,8.0
2045,eisenberg-neuenstein,Europe,Germany,Hesse (Hessen),DE,13.0
2049,ellegglifte-faistenoy-oy-mittelberg,Europe,Germany,Bavaria (Bayern),DE,10.0
2052,entenberg,Europe,Germany,Bavaria (Bayern),DE,10.0
2053,enzkloesterle,Europe,Germany,Baden-Wurttemberg,DE,20.0
2054,erbendorf-pfaben,Europe,Germany,Bavaria (Bayern),DE,9.0
2060,eschenberg-niedersfeld,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),DE,18.0
2063,eulenloch-langenbrand-schoemberg,Europe,Germany,Baden-Wurttemberg,DE,15.0
2065,fahrenberg-vohenstrauss,Europe,Germany,Bavaria (Bayern),DE,12.0
2067,falkenstein,Europe,Germany,Bavaria (Bayern),DE,4.0
2070,felderhalde-isny,Europe,Germany,Southern Germany,DE,12.0
2071,fischbach-schluchsee,Europe,Germany,Baden-Wurttemberg,DE,18.0
2073,fluckenlift-maierhoefen,Europe,Germany,Bavaria (Bayern),DE,15.0
2075,fort-fun-winterwelt-bestwig,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),DE,17.0
2076,frankenlift-wurzbach,Europe,Germany,Thuringia (Thuringen),DE,12.0
2083,fuerstberg-eppenschlag,Europe,Germany,Bavaria (Bayern),DE,6.0
2086,galgenberg-marienberg,Europe,Germany,Saxony (Sachsen),DE,5.0
2087,gehrenlift-bischofsgruen,Europe,Germany,Bavaria (Bayern),DE,15.0
2088,geiersberg-hauzenberg,Europe,Germany,Bavaria (Bayern),DE,9.0
2089,geising,Europe,Germany,Saxony (Sachsen),DE,13.0
2090,genkingen-sonnenbuehl,Europe,Germany,Baden-Wurttemberg,DE,14.0
2091,gerichtsberg-gelenau,Europe,Germany,Saxony (Sachsen),DE,9.0
2092,geyersberg-freyung,Europe,Germany,Bavaria (Bayern),DE,13.0
2093,giller-hilchenbach-luetzel,Europe,Germany,North Rhine-Westphalia (Nordrhein-Westfalen),DE,16.0
2095,glonn,Europe,Germany,Bavaria (Bayern),DE,11.0
2098,gohrersberg-kreuzthal,Europe,Germany,Bavaria (Bayern),DE,18.0
2101,grainet-haidel,Europe,Germany,Bavaria (Bayern),DE,13.0
2106,grosserlach,Europe,Germany,Baden-Wurttemberg,DE,18.0
2109,gruentenlifte-kranzegg-rettenberg,Europe,Germany,Bavaria (Bayern),DE,31.0
2110,gschwend,Europe,Germany,Baden-Wurttemberg,DE,12.0
2115,haeusern,Europe,Germany,Baden-Wurttemberg,DE,7.0
2116,hahn-reichshof,Europe,Germany,North Rhine-Westphalia (Nordrhein-Westfalen),DE,10.0
2118,haldenkoepfle,Europe,Germany,Baden-Wurttemberg,DE,26.0
2122,hartenrod,Europe,Germany,Hesse (Hessen),DE,13.0
2123,hasenhorn-todtnau,Europe,Germany,Baden-Wurttemberg,DE,26.0
2130,heibek-bad-lauterberg,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),DE,10.0
2132,heigenbruecken,Europe,Germany,Bavaria (Bayern),DE,14.0
2133,heindlmuehle-wegscheid,Europe,Germany,Bavaria (Bayern),DE,9.0
2134,hennenstein-trochtelfingen,Europe,Germany,Baden-Wurttemberg,DE,7.0
2135,herchenhainer-hoehe,Europe,Germany,Hesse (Hessen),DE,15.0
2136,herrenschwand,Europe,Germany,Baden-Wurttemberg,DE,19.0
2137,herrischried,Europe,Germany,Baden-Wurttemberg,DE,25.0
2138,herzogsreut-hinterschmiding,Europe,Germany,Bavaria (Bayern),DE,10.0
2141,hesselbacher-gletscher-bad-laasphe,Europe,Germany,North Rhine-Westphalia (Nordrhein-Westfalen),DE,11.0
2143,heubach-masserberg,Europe,Germany,Thuringia (Thuringen),DE,19.0
2144,heumoederntal-treuchtlingen,Europe,Germany,Bavaria (Bayern),DE,7.0
2147,hirtstein,Europe,Germany,Saxony (Sachsen),DE,4.0
2149,hochberg-heidenheim-an-der-brenz,Europe,Germany,Baden-Wurttemberg,DE,8.0
2150,hochfelln-bergen,Europe,Germany,Bavaria (Bayern),DE,33.0
2153,hochplatte-marquartstein,Europe,Germany,Bavaria (Bayern),DE,17.0
2154,hochproeller,Europe,Germany,Bavaria (Bayern),DE,15.0
2155,hochschwarzeck-ramsau-bei-berchtesgaden,Europe,Germany,Bavaria (Bayern),DE,22.0
2156,hochsolling,Europe,Germany,Lower Saxony (Niedersachsen),DE,6.0
2157,hochstraesslifts-oberreute,Europe,Germany,Bavaria (Bayern),DE,15.0
2158,hoehn-schoenberg,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),DE,9.0
2160,hoellkreuz-hoellhoehe-neukirchen-b-hl-blut,Europe,Germany,Bavaria (Bayern),DE,15.0
2162,hofeck-hof-bernau-im-schwarzwald,Europe,Germany,Baden-Wurttemberg,DE,22.0
2165,hohe-lied-gellinghausen-schmallenberg,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),DE,20.0
2171,hoher-meissner-eschwegehessisch-lichtenau,Europe,Germany,Hesse (Hessen),DE,17.0
2172,hoherodskopf-breungeshainer-hangrennwiese,Europe,Germany,Hesse (Hessen),DE,12.0
2176,holzhau,Europe,Germany,Saxony (Sachsen),DE,20.0
2177,holzhausen,Europe,Germany,Hesse (Hessen),DE,6.0
2179,hombergziegenhelle-snow-world-zueschen,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),DE,24.0
2180,hornlift-froehnd,Europe,Germany,Baden-Wurttemberg,DE,22.0
2191,im-lehen-hoechenschwand,Europe,Germany,Baden-Wurttemberg,DE,8.0
2192,inselsberg-bad-tabarz,Europe,Germany,Thuringia (Thuringen),DE,30.0
2194,jaegerstrasse-klingenthal,Europe,Germany,Saxony (Sachsen),DE,10.0
2203,kalte-herberge-urach,Europe,Germany,Baden-Wurttemberg,DE,14.0
2204,kalteck-achslach,Europe,Germany,Bavaria (Bayern),DE,15.0
2205,kanapee-muehlheim-an-der-donau,Europe,Germany,Baden-Wurttemberg,DE,9.0
2206,kandel,Europe,Germany,Baden-Wurttemberg,DE,18.0
2207,kandelblick,Europe,Germany,Baden-Wurttemberg,DE,16.0
2211,kegelberg-erlbach,Europe,Germany,Saxony (Sachsen),DE,16.0
2213,kerschbaumlift-grattersdorf,Europe,Germany,Bavaria (Bayern),DE,16.0
2214,kesselberg-oberkirnach-st-georgen,Europe,Germany,Baden-Wurttemberg,DE,14.0
2215,kessellifts-inzell,Europe,Germany,Bavaria (Bayern),DE,13.0
2220,kleingladenbach,Europe,Germany,Hesse (Hessen),DE,12.0
2222,knoten-oberrodrennerod,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),DE,10.0
2224,koenigswalde,Europe,Germany,Saxony (Sachsen),DE,12.0
2227,kollerlift-bischofswiesen,Europe,Germany,Bavaria (Bayern),DE,10.0
2229,kornberg,Europe,Germany,Bavaria (Bayern),DE,16.0
2231,kramelskopf-steinbach,Europe,Germany,Hesse (Hessen),DE,10.0
2232,kranzberg-mittenwald,Europe,Germany,Bavaria (Bayern),DE,29.0
2236,kreuzberg-bischofsheim-an-der-rhoen,Europe,Germany,Bavaria (Bayern),DE,17.0
2239,kuhberglifte-lenzkirch-saig,Europe,Germany,Baden-Wurttemberg,DE,15.0
2241,laichingen,Europe,Germany,Baden-Wurttemberg,DE,18.0
2242,laiernberg-hettingen,Europe,Germany,Baden-Wurttemberg,DE,6.0
2245,langenau-tettau,Europe,Germany,Bavaria (Bayern),DE,7.0
2248,langmattlift-aftersteg-todtnau,Europe,Germany,Baden-Wurttemberg,DE,18.0
2250,laubenthal,Europe,Germany,Bavaria (Bayern),DE,10.0
2262,loessnitz,Europe,Germany,Saxony (Sachsen),DE,15.0
2264,ludwigsstadt,Europe,Germany,Bavaria (Bayern),DE,15.0
2265,luggi-leitner-lifts-scheidegg,Europe,Germany,Bavaria (Bayern),DE,15.0
2267,maeuseberg-daun,Europe,Germany,Rhineland-Palatinate (Rheinland-Pfalz),DE,20.0
2268,maiergschwendt-ruhpolding,Europe,Germany,Bavaria (Bayern),DE,12.0
2271,matthias-schmidt-berg-st-andreasberg,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),DE,28.0
2272,mauersberg-grossrueckerswalde,Europe,Germany,Saxony (Sachsen),DE,12.0
2275,mauth,Europe,Germany,Bavaria (Bayern),DE,6.0
2276,menzenschwand-st-blasien-spiesshorn,Europe,Germany,Baden-Wurttemberg,DE,24.0
2277,mertenberg-schnaittenbach,Europe,Germany,Bavaria (Bayern),DE,11.0
2278,mittagbahn-immenstadt,Europe,Germany,Bavaria (Bayern),DE,22.0
2279,moenchswald-mitteleschenbach,Europe,Germany,Bavaria (Bayern),DE,8.0
2285,muehlleiten-klingenthal,Europe,Germany,Saxony (Sachsen),DE,10.0
2287,muenstertal-wieden,Europe,Germany,Baden-Wurttemberg,DE,25.0
2288,muggenbrunn,Europe,Germany,Baden-Wurttemberg,DE,29.0
2291,neuhaus-am-rennweg,Europe,Germany,Thuringia (Thuringen),DE,14.0
2296,nordenau-schmallenberg,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),DE,13.0
2298,notschrei,Europe,Germany,Baden-Wurttemberg,DE,29.0
2299,nuestenbach-mosbach,Europe,Germany,Baden-Wurttemberg,DE,10.0
2301,oberbaerenburg,Europe,Germany,Saxony (Sachsen),DE,13.0
2302,oberberg-weiler-simmerberg,Europe,Germany,Bavaria (Bayern),DE,14.0
2304,oberer-schlossberg-oberkirnach-st-georgen,Europe,Germany,Baden-Wurttemberg,DE,14.0
2305,oberfrauenwald-waldkirchen,Europe,Germany,Bavaria (Bayern),DE,15.0
2310,obersalzberg,Europe,Germany,Bavaria (Bayern),DE,19.0
2313,oberwilhams-missen-wilhams,Europe,Germany,Bavaria (Bayern),DE,13.0
2315,ochsenstall,Europe,Germany,Baden-Wurttemberg,DE,20.0
2316,ochsenwang,Europe,Germany,Baden-Wurttemberg,DE,14.0
2318,oetzlifte-rabenkopf-kochel-am-see,Europe,Germany,Bavaria (Bayern),DE,19.0
2319,ostenberg-grevenstein,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),DE,18.0
2321,pappenheimer-berg-ernstthal-lauscha,Europe,Germany,Thuringia (Thuringen),DE,16.0
2324,pechberg-oberreifenberg-schmitten,Europe,Germany,Hesse (Hessen),DE,10.0
2326,petersthal-oy-mittelberg,Europe,Germany,Bavaria (Bayern),DE,9.0
2327,pfannilift-neuhaus-schliersee,Europe,Germany,Bavaria (Bayern),DE,8.0
2330,philippsreut,Europe,Germany,Bavaria (Bayern),DE,14.0
2332,pobershau-marienberg,Europe,Germany,Saxony (Sachsen),DE,10.0
2338,rabenberg-breitenbrunn,Europe,Germany,Saxony (Sachsen),DE,10.0
2340,raffelmoos-elbach-fischbachau,Europe,Germany,Bavaria (Bayern),DE,15.0
2343,rathauslifte-braunlage,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),DE,17.0
2344,raupennesthang-altenberg,Europe,Germany,Saxony (Sachsen),DE,13.0
2345,rauschenbachmuehle-arnsfeld,Europe,Germany,Saxony (Sachsen),DE,9.0
2346,ravensberg-bad-sachsa,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),DE,18.0
2347,rehefeld-zaunhaus,Europe,Germany,Saxony (Sachsen),DE,20.0
2349,reichenberg-sankt-oswald-riedlhuette,Europe,Germany,Bavaria (Bayern),DE,10.0
2356,riedlberg-drachselsried,Europe,Germany,Bavaria (Bayern),DE,22.0
2357,rimberg-schmallenberg,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),DE,18.0
2360,roessle-lift-schoenwald-im-schwarzwald,Europe,Germany,Baden-Wurttemberg,DE,18.0
2362,rohrhardsberg-schonach,Europe,Germany,Baden-Wurttemberg,DE,18.0
2363,ronsberg,Europe,Germany,Bavaria (Bayern),DE,12.0
2365,rossfeld-berchtesgaden-oberau,Europe,Germany,Bavaria (Bayern),DE,20.0
2368,rothaus-grafenhausen,Europe,Germany,Baden-Wurttemberg,DE,11.0
2371,rotterhang-schellerhau,Europe,Germany,Saxony (Sachsen),DE,8.0
2372,ruchtal-onstmettingen-albstadt,Europe,Germany,Baden-Wurttemberg,DE,11.0
2376,ruhestein-baiersbronn,Europe,Germany,Baden-Wurttemberg,DE,20.0
2377,ruhrquelle,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),DE,22.0
2379,sachrang,Europe,Germany,Bavaria (Bayern),DE,14.0
2380,sackpfeife-biedenkopf,Europe,Germany,Hesse (Hessen),DE,15.0
2382,salmendingen-burladingen,Europe,Germany,Baden-Wurttemberg,DE,13.0
2383,salzburger-kopf-stein-neukirchrennerod,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),DE,11.0
2387,sauerberg-frammersbach,Europe,Germany,Bavaria (Bayern),DE,11.0
2390,schamhaupten-altmannstein,Europe,Germany,Bavaria (Bayern),DE,8.0
2391,schanze-schmallenberg,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),DE,18.0
2392,schauinsland-hofsgrund,Europe,Germany,Baden-Wurttemberg,DE,23.0
2400,schloppach-bei-waldsassen,Europe,Germany,Bavaria (Bayern),DE,14.0
2402,schlossberg-kuestelberg-medebach,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),DE,20.0
2403,schlossberg-oberkirnach-st-georgen,Europe,Germany,Baden-Wurttemberg,DE,15.0
2404,schlossberg-osternohe,Europe,Germany,Bavaria (Bayern),DE,16.0
2405,schlossberg-tailfingen-albstadt,Europe,Germany,Baden-Wurttemberg,DE,13.0
2406,schlossberglift-wurmannsquick,Europe,Germany,Bavaria (Bayern),DE,11.0
2407,schmallenberger-hoehe-schmallenberg,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),DE,18.0
2409,schmiedefeld-am-rennsteig,Europe,Germany,Thuringia (Thuringen),DE,22.0
2411,schneeberglifte-waldau-titisee-neustadt,Europe,Germany,Baden-Wurttemberg,DE,19.0
2419,schulenberg-skialpinum,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),DE,22.0
2420,schwabenwiese-mindelheim,Europe,Germany,Bavaria (Bayern),DE,6.0
2421,schwaebeleholzlift-sonthofen,Europe,Germany,Bavaria (Bayern),DE,9.0
2423,schwaerzenlifts-eschach,Europe,Germany,Bavaria (Bayern),DE,20.0
2424,schwalefeld,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),DE,26.0
2425,schwarzenbachlift-altglashuetten,Europe,Germany,Baden-Wurttemberg,DE,31.0
2433,sellinghausen-schmallenberg,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),DE,22.0
2435,silbersattel-steinach,Europe,Germany,Thuringia (Thuringen),DE,20.0
2436,simmelsberg,Europe,Germany,Hesse (Hessen),DE,17.0
2437,simmersfeld,Europe,Germany,Baden-Wurttemberg,DE,17.0
2438,sinswang-oberstaufen,Europe,Germany,Bavaria (Bayern),DE,16.0
2439,sitzambuch-schnaittenbach,Europe,Germany,Bavaria (Bayern),DE,11.0
2445,snowtropolis-senftenberg,Europe,Germany,Brandenburg,DE,32.0
2447,sonnenberg-st-andreasberg,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),DE,21.0
2449,sonnenhanglifte-unterjoch,Europe,Germany,Bavaria (Bayern),DE,14.0
2450,sonnenlift-aigis-missen-wilhams,Europe,Germany,Bavaria (Bayern),DE,12.0
2455,spieserlifte-unterjoch,Europe,Germany,Bavaria (Bayern),DE,25.0
2456,spitzenbergkoepfle-innerlehen-bernau-im-schwarzwald,Europe,Germany,Baden-Wurttemberg,DE,25.0
2460,steinberglift-langfurth-schoefweg,Europe,Germany,Bavaria (Bayern),DE,16.0
2461,steinbrunnenlift-hintersteinbach,Europe,Germany,Baden-Wurttemberg,DE,9.0
2462,steinrueckenlift-ettenhausen-schleching,Europe,Germany,Bavaria (Bayern),DE,10.0
2463,sternberg-linderhofe-extertal,Europe,Germany,North Rhine-Westphalia (Nordrhein-Westfalen),DE,3.0
2464,sternrodt-bruchhausen,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),DE,22.0
2467,stixner-lift-missen-wilhams,Europe,Germany,Bavaria (Bayern),DE,16.0
2469,stoeckerkopf-baiersbronn,Europe,Germany,Baden-Wurttemberg,DE,24.0
2470,stokinger-freudenstadt-lauterbad,Europe,Germany,Baden-Wurttemberg,DE,17.0
2471,stollenbach-bei-oberried,Europe,Germany,Baden-Wurttemberg,DE,26.0
2477,talblick-mitteltal-baiersbronn,Europe,Germany,Baden-Wurttemberg,DE,18.0
2478,tannenberglift-immenreuth,Europe,Germany,Bavaria (Bayern),DE,21.0
2479,tannerfeld-bayrischzell,Europe,Germany,Bavaria (Bayern),DE,12.0
2480,tegelberg-schwangau,Europe,Germany,Bavaria (Bayern),DE,29.0
2482,tettau-wildberg,Europe,Germany,Bavaria (Bayern),DE,15.0
2485,thoma-hinterzarten,Europe,Germany,Baden-Wurttemberg,DE,24.0
2486,thurner,Europe,Germany,Baden-Wurttemberg,DE,19.0
2487,torfhauslifte-altenau,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),DE,18.0
2488,traifelberg-honau-lichtenstein,Europe,Germany,Baden-Wurttemberg,DE,18.0
2489,tranzlberg-moosach-falkenberg,Europe,Germany,Bavaria (Bayern),DE,8.0
2490,treffelhausen-boehmenkirch,Europe,Germany,Baden-Wurttemberg,DE,16.0
2492,truchtelfingen-albstadt,Europe,Germany,Baden-Wurttemberg,DE,8.0
2495,tuernental-fuernsal-dornhan,Europe,Germany,Baden-Wurttemberg,DE,6.0
2497,unter-tann-gosheim,Europe,Germany,Baden-Wurttemberg,DE,5.0
2499,unterstmatt,Europe,Germany,Baden-Wurttemberg,DE,21.0
2502,usseln,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),DE,27.0
2505,vogelskopf-baiersbronn,Europe,Germany,Baden-Wurttemberg,DE,19.0
2506,voithenberg-furth-im-wald,Europe,Germany,Bavaria (Bayern),DE,18.0
2510,waldskilift-schnittlingen-boehmenkirch,Europe,Germany,Baden-Wurttemberg,DE,14.0
2517,wasserkuppe,Europe,Germany,Hesse (Hessen),DE,16.0
2518,wehingen,Europe,Germany,Baden-Wurttemberg,DE,4.0
2519,wehrhalden,Europe,Germany,Baden-Wurttemberg,DE,15.0
2522,weissbach-an-der-alpenstrasse-schneizlreuth,Europe,Germany,Bavaria (Bayern),DE,11.0
2524,wendelstein-brannenburgosterhofen,Europe,Germany,Bavaria (Bayern),DE,35.0
2525,wengen-weitnau,Europe,Germany,Bavaria (Bayern),DE,11.0
2528,westerburg,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),DE,8.0
2529,westernberg-ruhpolding,Europe,Germany,Bavaria (Bayern),DE,15.0
2530,wildenthal,Europe,Germany,Saxony (Sachsen),DE,8.0
2531,wildewiese-sundern,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),DE,19.0
2534,windheim-steinbach-am-wald,Europe,Germany,Bavaria (Bayern),DE,7.0
2535,winterberger-nordhang,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),DE,35.0
2536,winterberglift-oberkirnach-st-georgen,Europe,Germany,Baden-Wurttemberg,DE,14.0
2537,winterberglifte-schonach-im-schwarzwald,Europe,Germany,Baden-Wurttemberg,DE,18.0
2538,winterhalde-degenfeld-schwaebisch-gmuend,Europe,Germany,Baden-Wurttemberg,DE,15.0
2540,wittenburg-alpincenter-hamburg-wittenburg,Europe,Germany,Mecklenburg-Western Pomerania (Mecklenburg-Vorpommern),DE,34.0
2541,witthoh-emmingen-liptingen,Europe,Germany,Baden-Wurttemberg,DE,22.0
2543,wolfsberglift-siegsdorf,Europe,Germany,Bavaria (Bayern),DE,16.0
2546,wurmsteinlift-flossenbuerg,Europe,Germany,Bavaria (Bayern),DE,12.0
2550,zschorlau,Europe,Germany,Saxony (Sachsen),DE,10.0
2551,zuckerfeld,Europe,Germany,Hesse (Hessen),DE,15.0
2552,zuflucht-baiersbronn,Europe,Germany,Baden-Wurttemberg,DE,18.0
2555,. Jahorina,Europe,Bosnia and Herzegovina,Republika Srpska,BA,19.8
2556,. Babin Do – Bjelašnica,Europe,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina,BA,15.4
2558,blidinje-risovac,Europe,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina,BA,8.8
2559,brusnica-fojnica,Europe,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina,BA,8.8
2560,busovaca,Europe,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina,BA,5.28
2562,kozara,Europe,Bosnia and Herzegovina,Republika Srpska,BA,6.6
2565,pridolci,Europe,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina,BA,7.48
2566,radusa,Europe,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina,BA,11.0
2568,rostovo,Europe,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina,BA,7.92
2569,stozer-vrana-kupres,Europe,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina,BA,13.2
2570,vlasic,Europe,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina,BA,11.88
2872,. Vogel – Bohinj,Europe,Slovenia,Gorenjska (Upper Carniola),SI,32.0
2873,. Krvavec,Europe,Slovenia,Gorenjska (Upper Carniola),SI,33.0
2874,mariborsko-pohorje-maribor,Europe,Slovenia,Podravska,SI,31.0
2875,kanin-sella-neveabovec,Europe,Slovenia,Goriska,SI,35.0
2876,cerkno,Europe,Slovenia,Goriska,SI,30.0
2877,stari-vrh,Europe,Slovenia,Gorenjska (Upper Carniola),SI,27.0
2878,kobla-bohinj,Europe,Slovenia,Gorenjska (Upper Carniola),SI,22.0
2881,bukovnik,Europe,Slovenia,Carinthia (Koroska),SI,12.0
2882,celjska-koca,Europe,Slovenia,Savinjska,SI,16.0
2883,dole-pri-litiji,Europe,Slovenia,Osrednjeslovenska (Central Slovenia),SI,10.0
2885,golte,Europe,Slovenia,Savinjska,SI,30.0
2887,janina-rogaska-slatina,Europe,Slovenia,Savinjska,SI,16.0
2890,kope,Europe,Slovenia,Carinthia (Koroska),SI,29.0
2893,logarska-dolina,Europe,Slovenia,Savinjska,SI,10.0
2894,luce,Europe,Slovenia,Savinjska,SI,9.0
2895,macesnovc-ratece,Europe,Slovenia,Gorenjska (Upper Carniola),SI,18.0
2899,osovje,Europe,Slovenia,Osrednjeslovenska (Central Slovenia),SI,8.0
2901,pokljuka-goreljek,Europe,Slovenia,Gorenjska (Upper Carniola),SI,13.0
2902,poseka-ravne-na-koroskem,Europe,Slovenia,Carinthia (Koroska),SI,14.0
2904,ribnica-na-pohorju-ribnisko-pohorje,Europe,Slovenia,Carinthia (Koroska),SI,20.0
2905,ribniska-koca-ribnisko-pohorje,Europe,Slovenia,Carinthia (Koroska),SI,20.0
2906,rimski-vrelec,Europe,Slovenia,Carinthia (Koroska),SI,12.0
2907,rogla,Europe,Slovenia,Savinjska,SI,33.0
2908,rudno-zelezniki,Europe,Slovenia,Gorenjska (Upper Carniola),SI,11.0
2909,senozeta,Europe,Slovenia,Gorenjska (Upper Carniola),SI,12.0
2910,sentjost-nad-horjulom,Europe,Slovenia,Osrednjeslovenska (Central Slovenia),SI,8.0
2911,ski-bor-crni-vrh,Europe,Slovenia,Goriska,SI,11.0
2912,soriska-planina,Europe,Slovenia,Gorenjska (Upper Carniola),SI,20.0
2913,spanov-vrh,Europe,Slovenia,Gorenjska (Upper Carniola),SI,18.0
